salary,age,elevel,car,zipcode,credit,brand
114458.8136,75,"Master's, Doctoral or Professional Degree",Cadillac,Mountain,51672.95655,Sony
28738.98951,64,Less than High School Degree,Mercedes Benz,Pacific,402332.6851,Acer
56805.22346,67,"Master's, Doctoral or Professional Degree",Nissan,West South Central,244856.8838,Acer
67195.43382,45,"Master's, Doctoral or Professional Degree",Dodge,East South Central,294270.6204,Sony
31408.84782,75,"Master's, Doctoral or Professional Degree",Cadillac,Mid-Atlantic,423878.4564,Acer
130106.541,59,"Master's, Doctoral or Professional Degree",Ford,New England,292501.6205,Sony
73317.09122,72,4-Year College Degree,Toyota,Pacific,489491.8365,Sony
84689.32286,45,Less than High School Degree,Ford,West South Central,320071.8997,Acer
144501.4303,67,High School Degree,Ford,South Atlantic,42009.87679,Sony
40768.57122,31,Some College,Chrysler,East North Central,0.0,Sony
46871.03391,76,Some College,Lincoln,West North Central,93024.01109,Acer
147135.6451,43,4-Year College Degree,Mitsubishi,Mid-Atlantic,252487.3536,Sony
104570.0702,66,Less than High School Degree,Hyundai,West North Central,383275.7833,Sony
90791.59385,69,4-Year College Degree,Chevrolet,South Atlantic,128975.5197,Sony
47263.66028,66,High School Degree,Mitsubishi,Mid-Atlantic,70001.55355,Acer
95389.18197,30,Some College,Hyundai,Mountain,244746.0561,Acer
65930.95108,28,High School Degree,Ford,West North Central,477012.088,Acer
76198.69757,55,4-Year College Degree,Ram,Pacific,0.0,Sony
69004.45796,76,"Master's, Doctoral or Professional Degree",Lincoln,Mountain,341322.6459,Acer
105280.2549,33,Less than High School Degree,Mazda,West South Central,429466.1221,Acer
141486.3601,23,"Master's, Doctoral or Professional Degree",Subaru,West South Central,324009.5703,Sony
124646.4662,42,"Master's, Doctoral or Professional Degree",Ram,New England,258806.7862,Sony
101577.3327,32,"Master's, Doctoral or Professional Degree",Ford,South Atlantic,197527.1721,Sony
150000.0,56,High School Degree,Lincoln,New England,184593.375,Sony
121707.0939,56,4-Year College Degree,Honda,New England,350941.4296,Acer
72621.29829,33,4-Year College Degree,None of the above,East North Central,108901.3971,Acer
108946.2383,31,"Master's, Doctoral or Professional Degree",Dodge,Pacific,7449.768541,Sony
72896.29907,70,4-Year College Degree,Dodge,Pacific,443459.9151,Acer
140621.0553,32,Less than High School Degree,Honda,Pacific,399488.6169,Sony
138531.6124,63,Less than High School Degree,Toyota,Mountain,141685.0143,Sony
150000.0,75,High School Degree,BMW,West North Central,209065.2128,Sony
105841.5008,45,"Master's, Doctoral or Professional Degree",Mercedes Benz,Mid-Atlantic,215275.3056,Acer
63228.44084,35,High School Degree,Mazda,New England,97134.85566,Acer
133791.2071,56,Some College,Mitsubishi,New England,112279.5929,Sony
49192.60358,72,Less than High School Degree,Subaru,South Atlantic,429056.7425,Acer
34691.72723,24,Less than High School Degree,Jeep,New England,351418.8167,Sony
114923.9461,51,High School Degree,Lincoln,West South Central,0.0,Acer
126421.8233,39,"Master's, Doctoral or Professional Degree",Mitsubishi,West North Central,267105.6019,Acer
32758.12631,59,High School Degree,Jeep,South Atlantic,434614.4079,Sony
73784.71433,67,High School Degree,Cadillac,South Atlantic,430145.7135,Sony
95004.33936,20,"Master's, Doctoral or Professional Degree",Hyundai,Mid-Atlantic,248162.0466,Acer
77840.11584,43,4-Year College Degree,Cadillac,East North Central,317022.8539,Sony
44734.98734,44,High School Degree,Ford,Mountain,381898.4346,Sony
108125.8404,39,Some College,Chrysler,Mountain,195179.6901,Sony
24699.33306,74,Some College,Cadillac,Mid-Atlantic,157546.0312,Sony
83512.18037,67,4-Year College Degree,Kia,New England,193775.2045,Sony
139195.3645,38,Less than High School Degree,Mazda,West North Central,108612.0549,Sony
68713.20056,35,4-Year College Degree,Lincoln,East South Central,310316.6569,Acer
56387.47894,61,4-Year College Degree,Mitsubishi,New England,462383.997,Acer
133077.505,60,4-Year College Degree,Hyundai,South Atlantic,111292.5858,Sony
39895.30928,55,Some College,Mazda,Pacific,198852.5946,Sony
83305.23378,24,Some College,Cadillac,East North Central,252628.9281,Acer
139980.1678,42,4-Year College Degree,Ford,West North Central,209713.0922,Sony
130074.0355,31,Less than High School Degree,Jeep,West South Central,70517.84779,Sony
60991.80102,22,Some College,Cadillac,Mid-Atlantic,101139.3942,Acer
84797.66737,28,Less than High School Degree,Ram,East South Central,153943.8706,Acer
136445.9404,32,Some College,Ram,East North Central,476657.05,Sony
25658.12871,27,"Master's, Doctoral or Professional Degree",Buick,East South Central,178508.5836,Sony
70545.86139,26,Less than High School Degree,Mitsubishi,East North Central,116113.6122,Acer
119232.8813,28,Less than High School Degree,Lincoln,Pacific,324748.6543,Sony
22953.96649,70,High School Degree,Cadillac,Pacific,62202.4758,Sony
28019.17295,31,"Master's, Doctoral or Professional Degree",None of the above,West North Central,260430.1782,Sony
86756.68842,23,"Master's, Doctoral or Professional Degree",Chevrolet,East South Central,1686.011931,Acer
140480.2072,25,Some College,Hyundai,New England,381188.7377,Sony
83806.72065,54,4-Year College Degree,Mazda,East North Central,185845.4628,Acer
112473.5219,67,Some College,Nissan,South Atlantic,380816.8676,Sony
65671.95252,28,"Master's, Doctoral or Professional Degree",BMW,Mountain,278504.9587,Acer
67589.0199,37,Some College,Mercedes Benz,Pacific,63864.7356,Acer
31383.57285,26,4-Year College Degree,Ford,East North Central,437712.4318,Sony
111718.6703,46,4-Year College Degree,Honda,Mid-Atlantic,166842.9345,Acer
67720.53611,66,Less than High School Degree,Jeep,West South Central,331548.9656,Acer
77291.48592,67,High School Degree,Chrysler,East North Central,302009.4853,Sony
65482.0803,62,4-Year College Degree,Mitsubishi,Mountain,21814.22484,Acer
93154.99137,39,High School Degree,Hyundai,West South Central,215413.1892,Acer
140526.3437,60,Some College,Ram,West North Central,97307.74494,Sony
57231.43338,27,Some College,BMW,Pacific,404200.3751,Acer
115189.8397,24,4-Year College Degree,Cadillac,West South Central,38579.91286,Sony
73812.99291,74,High School Degree,Chevrolet,New England,49637.67024,Sony
80163.80292,35,"Master's, Doctoral or Professional Degree",Jeep,West North Central,87314.05992,Acer
21766.38441,49,Less than High School Degree,Lincoln,New England,33897.18052,Sony
84812.21718,38,Some College,Nissan,East North Central,256472.6507,Acer
93711.67765,27,4-Year College Degree,Honda,Mountain,421020.1355,Acer
29341.11401,62,4-Year College Degree,Hyundai,East North Central,133141.0168,Acer
143606.1461,76,Less than High School Degree,Chrysler,East South Central,109182.8401,Sony
67810.95809,30,"Master's, Doctoral or Professional Degree",Chrysler,Mid-Atlantic,155860.4162,Acer
121143.8114,51,Less than High School Degree,Nissan,South Atlantic,102906.4842,Acer
133301.1777,72,High School Degree,Cadillac,West South Central,499783.5911,Sony
102978.9025,45,Less than High School Degree,Lincoln,East South Central,25249.97077,Acer
25902.2661,50,Less than High School Degree,BMW,West North Central,254051.2332,Sony
140703.0373,73,"Master's, Doctoral or Professional Degree",Nissan,New England,219306.1063,Sony
140685.5583,66,"Master's, Doctoral or Professional Degree",Dodge,West North Central,144054.3101,Sony
82514.83533,59,High School Degree,Ram,South Atlantic,318930.2315,Sony
65078.55237,52,Some College,Kia,East North Central,385897.6094,Sony
47359.95343,62,"Master's, Doctoral or Professional Degree",Subaru,West North Central,59681.5386,Acer
124414.8659,75,Less than High School Degree,Mercedes Benz,South Atlantic,449754.6436,Sony
53044.48878,48,High School Degree,Nissan,Mountain,48044.8765,Sony
99318.91538,56,"Master's, Doctoral or Professional Degree",Cadillac,West North Central,338481.2778,Acer
101974.1034,47,Some College,Kia,East South Central,379488.4334,Acer
44110.23427,74,High School Degree,BMW,East South Central,444166.7616,Acer
89648.48756,20,4-Year College Degree,None of the above,Pacific,405148.2062,Acer
67273.80447,72,"Master's, Doctoral or Professional Degree",Ram,East South Central,352124.0905,Acer
84539.92851,75,Some College,Toyota,New England,49567.39731,Sony
47656.17853,40,"Master's, Doctoral or Professional Degree",None of the above,Pacific,332355.8808,Sony
37470.55903,78,High School Degree,Jeep,Pacific,388523.981,Acer
131212.1411,52,"Master's, Doctoral or Professional Degree",Mitsubishi,East North Central,407196.831,Sony
142331.861,80,Some College,Kia,Mountain,378687.3885,Sony
75757.95218,65,Less than High School Degree,Chevrolet,West North Central,217177.8182,Sony
26386.72961,20,Less than High School Degree,Subaru,New England,475256.8887,Sony
96692.31144,66,Less than High School Degree,Mazda,West South Central,305766.3176,Sony
104566.0781,51,Less than High School Degree,Mazda,Pacific,104985.0629,Acer
111165.2704,45,Some College,Ram,Mid-Atlantic,391391.2077,Acer
94388.71711,42,"Master's, Doctoral or Professional Degree",Ford,Mid-Atlantic,466228.0546,Acer
131950.5505,44,High School Degree,Ram,Mountain,338686.3025,Sony
48844.59806,30,Some College,Lincoln,Mid-Atlantic,432051.2143,Acer
118849.5037,63,Less than High School Degree,BMW,West North Central,399388.4847,Sony
116674.4024,76,4-Year College Degree,Buick,Mountain,159795.6766,Sony
34295.31574,54,Less than High School Degree,Mitsubishi,Mid-Atlantic,216314.2995,Sony
114067.374,36,4-Year College Degree,Mitsubishi,Pacific,269371.3684,Sony
40219.95138,26,4-Year College Degree,Mitsubishi,East South Central,213501.9023,Sony
92468.25265,52,High School Degree,Toyota,New England,162031.5702,Acer
53199.4441,58,"Master's, Doctoral or Professional Degree",Mercedes Benz,West North Central,304535.3069,Sony
91422.83724,76,Less than High School Degree,Dodge,Pacific,95421.47797,Sony
96668.73507,59,Less than High School Degree,Toyota,Mid-Atlantic,415894.8966,Acer
119767.687,78,"Master's, Doctoral or Professional Degree",Subaru,East North Central,282004.6815,Sony
119669.8376,38,Some College,Lincoln,West South Central,441595.9286,Sony
33402.51314,64,4-Year College Degree,Jeep,Pacific,226288.583,Acer
86620.12831,76,4-Year College Degree,Mercedes Benz,Mountain,362679.4891,Sony
133295.8008,66,Less than High School Degree,Nissan,New England,202868.344,Sony
66689.81575,63,Less than High School Degree,Cadillac,New England,427462.2899,Acer
139853.0759,76,4-Year College Degree,Dodge,East South Central,405489.7259,Sony
139462.1424,35,"Master's, Doctoral or Professional Degree",Mazda,West South Central,308552.8818,Sony
55650.49416,66,"Master's, Doctoral or Professional Degree",Lincoln,West South Central,488181.3297,Acer
30119.3906,79,Some College,Chevrolet,New England,168818.8789,Acer
69568.80544,51,High School Degree,Ram,Mid-Atlantic,348544.4936,Sony
68442.81019,20,Less than High School Degree,Ram,East North Central,269089.8529,Acer
114661.3009,30,Some College,Hyundai,Mountain,32682.13806,Sony
125356.8358,64,4-Year College Degree,Ram,East North Central,194349.2893,Sony
132704.4625,33,"Master's, Doctoral or Professional Degree",Subaru,West South Central,161045.44,Sony
127653.5658,59,Less than High School Degree,BMW,West South Central,233436.7818,Sony
143180.0803,40,Less than High School Degree,Ford,East South Central,337251.8456,Sony
85594.41054,41,"Master's, Doctoral or Professional Degree",Ram,East South Central,263451.4277,Acer
107296.0791,24,Less than High School Degree,Toyota,Mountain,389746.8596,Sony
95134.18535,38,High School Degree,Hyundai,New England,363188.6589,Acer
59920.72899,78,"Master's, Doctoral or Professional Degree",Buick,South Atlantic,483192.048,Acer
94914.72505,66,4-Year College Degree,Mazda,Mountain,6873.261205,Sony
134182.5134,78,"Master's, Doctoral or Professional Degree",Chrysler,East North Central,342598.0101,Sony
148692.6127,67,High School Degree,Mazda,New England,331383.1042,Sony
68075.25018,75,Some College,Jeep,Pacific,182232.3593,Acer
44809.7527,58,4-Year College Degree,Honda,South Atlantic,109990.8011,Sony
135630.9846,70,High School Degree,Mazda,East South Central,405222.7371,Sony
38036.99946,47,High School Degree,Subaru,Mountain,411534.4914,Sony
55429.04484,36,"Master's, Doctoral or Professional Degree",Mitsubishi,New England,431700.0642,Acer
73667.24824,80,Some College,Mazda,South Atlantic,49286.2099,Acer
137260.8177,66,4-Year College Degree,Mazda,Mountain,294134.3547,Sony
74149.14519,80,Some College,Dodge,Pacific,128955.3818,Sony
67753.64468,51,Less than High School Degree,Subaru,West North Central,451529.4043,Sony
52462.03192,31,Some College,Nissan,West North Central,161914.2431,Acer
133428.5447,24,"Master's, Doctoral or Professional Degree",Cadillac,Mountain,83934.30148,Sony
43936.04953,23,"Master's, Doctoral or Professional Degree",Hyundai,Pacific,257884.1915,Sony
93937.7311,54,Less than High School Degree,Toyota,West South Central,278486.5583,Acer
77027.54048,63,"Master's, Doctoral or Professional Degree",Honda,East North Central,465847.5624,Sony
109773.0441,60,Less than High School Degree,Subaru,East North Central,0.0,Sony
39946.92916,72,4-Year College Degree,Mercedes Benz,Mid-Atlantic,471919.2183,Acer
46190.6546,77,"Master's, Doctoral or Professional Degree",None of the above,West North Central,295194.3513,Acer
57458.081,57,4-Year College Degree,None of the above,New England,500000.0,Sony
128683.2939,46,High School Degree,Chevrolet,East North Central,388352.9109,Sony
70710.99879,40,4-Year College Degree,Ford,East North Central,167.51472,Sony
110929.6777,23,High School Degree,Mitsubishi,East North Central,285824.8451,Sony
36252.97591,35,"Master's, Doctoral or Professional Degree",BMW,New England,141140.5798,Sony
23614.73194,48,Some College,Subaru,East South Central,34230.43147,Sony
79447.82036,26,High School Degree,Mercedes Benz,Mountain,500000.0,Acer
71833.64626,55,"Master's, Doctoral or Professional Degree",Mitsubishi,New England,105253.4979,Sony
36606.64144,58,4-Year College Degree,Chrysler,Mountain,138836.761,Acer
74822.09135,59,4-Year College Degree,Toyota,East South Central,407249.5633,Sony
81045.25247,50,"Master's, Doctoral or Professional Degree",Chrysler,West South Central,196855.2518,Acer
51814.96191,60,"Master's, Doctoral or Professional Degree",Jeep,New England,24508.30958,Sony
62820.31278,70,Some College,None of the above,West South Central,21491.77406,Acer
25359.72118,47,4-Year College Degree,Toyota,Mountain,320844.1709,Sony
116976.9969,48,4-Year College Degree,None of the above,Mountain,179338.5289,Acer
46691.58043,73,Some College,Chrysler,East North Central,34985.35828,Acer
138050.4663,30,High School Degree,Jeep,New England,408826.3554,Sony
103743.6433,73,High School Degree,Mitsubishi,West South Central,62626.69743,Sony
92998.58967,50,4-Year College Degree,Honda,East North Central,364070.6864,Acer
67781.97742,71,Some College,Nissan,East North Central,144756.2827,Acer
60259.48334,66,Less than High School Degree,Chevrolet,South Atlantic,281680.7499,Acer
103326.425,80,Less than High School Degree,Subaru,South Atlantic,433915.04,Sony
98152.64889,72,Less than High School Degree,Subaru,West North Central,127394.4027,Sony
41039.33792,59,4-Year College Degree,Chevrolet,New England,48843.43796,Acer
27680.85165,20,Some College,Mitsubishi,Mid-Atlantic,124633.8926,Sony
141882.5577,79,4-Year College Degree,Buick,Mid-Atlantic,189877.236,Sony
133119.9562,74,High School Degree,Toyota,East North Central,223768.6772,Sony
127449.3445,22,Less than High School Degree,Subaru,East North Central,423907.4778,Sony
132766.9743,34,4-Year College Degree,Subaru,Mid-Atlantic,342321.0024,Sony
140358.3765,25,Less than High School Degree,BMW,East North Central,23254.76552,Sony
113535.6769,38,Less than High School Degree,None of the above,South Atlantic,169563.5005,Sony
78807.91408,75,4-Year College Degree,Mitsubishi,East South Central,272958.9149,Sony
21427.61773,54,Some College,Lincoln,Mountain,390978.702,Sony
79496.1628,73,Less than High School Degree,None of the above,New England,100844.434,Sony
